# MODEL ATMOSPHERE NO.  6
#
#
#      Z         P        T     REL H    H2O                          AEROSOL
#     (KM)      (MB)     (K)     (%)  (GM / M3)  TYPE                 PROFILE
#                              [Before scaling]
#     2.250   770.655  273.53   52.18 2.596E+00 USER RAIN NO CLOUD  USER RAIN NO CLOUD  
#
#TOTAL COLUMN ABSORBER AMOUNTS FOR THE LINE-OF-SIGHT PATH:
#
#                 HNO3      O3 UV      CNTMSLF1    CNTMSLF2    CNTMFRN     N2 CONT     MOL SCAT
#               (ATM CM)   (ATM CM)   (MOL CM-2)  (MOL CM-2)  (MOL CM-2)             (550 NM EXT)
#            3.5216E-04  3.3824E-01  3.2010E+19  2.5522E+19  1.1881E+22  2.3466E+00  7.4361E-02
#
#
#                AER 1       AER 2       AER 3       AER 4      CIRRUS     WAT DROP    ICE PART   MEAN AER RH
#                                                                         (KM GM/M3)  (KM GM/M3)    (PRCNT)
#              0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000        0.00
#
#
#
#                H2O         O3          CO2         CO          CH4         N2O
#             (                                   ATM CM                                   )
#            6.3607E+02  3.3824E-01  2.2091E+02  6.1598E-02  1.0013E+00  1.8590E-01
#
#
#
#                O2          NH3         NO          NO2         SO2
#               (                      ATM CM                      )
#            1.2825E+05  8.3811E-05  2.5812E-04  2.0012E-04  5.9650E-05
#
#
#               CFC11       CFC12       CFC13       CFC14       CFC22      CFC113      CFC114
#             (                                    ATM CM                                    )
#            7.9177E-05  1.3973E-04  6.1363E-13  6.1363E-13  3.5415E-05  1.0965E-05  7.1047E-06
#
#
#              CFC115      CLONO2        HNO4      CHCL2F        CCL4        N2O5
#             (                                    ATM CM                                    )
#            6.1363E-13  3.8629E-05  4.1787E-05  6.1363E-13  7.2964E-05  2.7589E-06
#
#  wv(nm)     COMB_TR       H2O        O3    H2O_CT  MOL_SCAT   AER+CLD        O2 
  1008.065   0.99000   0.99660   1.00000   1.00000   0.99360   1.00000   0.99980 
  1007.557   0.99280   0.99940   1.00000   1.00000   0.99360   1.00000   0.99990 
  1007.049   0.99200   0.99860   1.00000   1.00000   0.99360   1.00000   0.99990 
  1006.543   0.99230   0.99890   1.00000   1.00000   0.99360   1.00000   0.99990 
  1006.036   0.99240   0.99900   1.00000   1.00000   0.99360   1.00000   0.99990 
  1005.530   0.99060   0.99730   1.00000   1.00000   0.99350   1.00000   0.99990 
  1005.025   0.99240   0.99900   1.00000   1.00000   0.99350   1.00000   0.99990 
  1004.520   0.99130   0.99800   1.00000   1.00000   0.99350   1.00000   0.99990 
  1004.016   0.99000   0.99670   1.00000   1.00000   0.99350   1.00000   0.99990 
  1003.512   0.99310   0.99980   0.99990   1.00000   0.99350   1.00000   0.99990 
  1003.009   0.99290   0.99960   0.99990   1.00000   0.99350   1.00000   0.99990 
  1002.506   0.98890   0.99560   1.00000   1.00000   0.99350   1.00000   0.99990 
  1002.004   0.98380   0.99050   0.99990   1.00000   0.99350   1.00000   0.99990 
  1001.502   0.99110   0.99780   0.99990   1.00000   0.99340   1.00000   0.99990 
  1001.001   0.99320   1.00000   0.99990   1.00000   0.99340   1.00000   0.99990 
  1000.500   0.99300   0.99980   0.99990   1.00000   0.99340   1.00000   0.99990 
  1000.000   0.99060   0.99740   0.99990   1.00000   0.99340   1.00000   0.99990 
   999.500   0.99060   0.99740   0.99990   1.00000   0.99340   1.00000   0.99990 
   999.001   0.99220   0.99910   0.99990   1.00000   0.99340   1.00000   0.99990 
   998.502   0.99190   0.99880   0.99990   1.00000   0.99340   1.00000   0.99990 
   998.004   0.99110   0.99800   0.99990   1.00000   0.99340   1.00000   0.99990 
   997.506   0.99280   0.99970   0.99990   1.00000   0.99330   1.00000   0.99990 
   997.009   0.99130   0.99820   0.99990   1.00000   0.99330   1.00000   0.99990 
   996.512   0.99270   0.99970   0.99990   1.00000   0.99330   1.00000   0.99990 
   996.016   0.99150   0.99850   0.99980   1.00000   0.99330   1.00000   0.99990 
   995.520   0.99170   0.99870   0.99980   1.00000   0.99330   1.00000   0.99990 
   995.025   0.99250   0.99950   0.99980   1.00000   0.99330   1.00000   0.99990 
   994.530   0.99190   0.99890   0.99980   1.00000   0.99330   1.00000   0.99990 
   994.036   0.99180   0.99890   0.99980   1.00000   0.99320   1.00000   0.99990 
   993.542   0.99110   0.99820   0.99980   1.00000   0.99320   1.00000   0.99990 
   993.049   0.98390   0.99090   0.99980   1.00000   0.99320   1.00000   0.99990 
   992.556   0.99160   0.99870   0.99980   1.00000   0.99320   1.00000   0.99990 
   992.063   0.99010   0.99720   0.99980   1.00000   0.99320   1.00000   0.99990 
   991.572   0.99030   0.99750   0.99970   1.00000   0.99320   1.00000   0.99990 
   991.080   0.98910   0.99640   0.99970   1.00000   0.99320   1.00000   0.99990 
   990.589   0.98980   0.99700   0.99980   1.00000   0.99320   1.00000   0.99990 
   990.099   0.98220   0.98930   0.99980   0.99990   0.99310   1.00000   0.99990 
   989.609   0.98950   0.99660   0.99990   0.99990   0.99310   1.00000   0.99990 
   989.120   0.98940   0.99650   0.99990   0.99990   0.99310   1.00000   0.99990 
   988.631   0.99120   0.99830   0.99990   0.99990   0.99310   1.00000   0.99990 
   988.142   0.98830   0.99540   0.99990   0.99990   0.99310   1.00000   0.99990 
   987.654   0.97860   0.98570   0.99990   0.99990   0.99310   1.00000   0.99990 
   987.167   0.98160   0.98880   0.99990   0.99990   0.99310   1.00000   0.99990 
   986.680   0.98980   0.99700   0.99990   0.99980   0.99300   1.00000   0.99990 
   986.193   0.98800   0.99530   0.99990   0.99980   0.99300   1.00000   0.99990 
   985.707   0.98790   0.99520   0.99990   0.99980   0.99300   1.00000   0.99990 
   985.222   0.95960   0.96680   0.99990   0.99970   0.99300   1.00000   0.99990 
   984.737   0.96350   0.97070   0.99990   0.99970   0.99300   1.00000   0.99990 
   984.252   0.98670   0.99420   1.00000   0.99970   0.99300   1.00000   0.99990 
   983.768   0.98630   0.99380   1.00000   0.99960   0.99300   1.00000   0.99990 
   983.284   0.96560   0.97300   1.00000   0.99960   0.99290   1.00000   0.99990 
   982.801   0.92850   0.93560   1.00000   0.99950   0.99290   1.00000   0.99990 
   982.318   0.97940   0.98700   1.00000   0.99950   0.99290   1.00000   0.99990 
   981.836   0.95300   0.96050   1.00000   0.99940   0.99290   1.00000   0.99990 
   981.354   0.97920   0.98700   1.00000   0.99930   0.99290   1.00000   0.99990 
   980.873   0.98480   0.99270   1.00000   0.99930   0.99290   1.00000   0.99990 
   980.392   0.87520   0.88230   1.00000   0.99920   0.99290   1.00000   0.99990 
   979.912   0.97790   0.98590   1.00000   0.99920   0.99280   1.00000   0.99990 
   979.432   0.86680   0.87390   1.00000   0.99910   0.99280   1.00000   0.99990 
   978.953   0.96220   0.97020   1.00000   0.99900   0.99280   1.00000   0.99990 
   978.474   0.90330   0.91090   1.00000   0.99890   0.99280   1.00000   0.99990 
   977.995   0.92820   0.93610   1.00000   0.99880   0.99280   1.00000   0.99990 
   977.517   0.95420   0.96250   1.00000   0.99870   0.99280   1.00000   0.99990 
   977.040   0.94400   0.95220   1.00000   0.99870   0.99280   1.00000   0.99990 
   976.563   0.88890   0.89670   1.00000   0.99860   0.99270   1.00000   0.99990 
   976.086   0.86630   0.87390   1.00000   0.99860   0.99270   1.00000   0.99990 
   975.610   0.90890   0.91690   1.00000   0.99860   0.99270   1.00000   0.99990 
   975.134   0.88660   0.89450   1.00000   0.99860   0.99270   1.00000   0.99990 
   974.659   0.86380   0.87150   1.00000   0.99860   0.99270   1.00000   0.99990 
   974.184   0.94400   0.95240   1.00000   0.99860   0.99270   1.00000   0.99990 
   973.710   0.87150   0.87930   1.00000   0.99860   0.99270   1.00000   0.99990 
   973.236   0.94170   0.95010   1.00000   0.99860   0.99260   1.00000   0.99990 
   972.763   0.88530   0.89320   1.00000   0.99870   0.99260   1.00000   0.99990 
   972.290   0.98290   0.99160   1.00000   0.99870   0.99260   1.00000   0.99990 
   971.817   0.89380   0.90160   1.00000   0.99880   0.99260   1.00000   0.99990 
   971.345   0.94800   0.95640   1.00000   0.99880   0.99260   1.00000   0.99990 
   970.874   0.98170   0.99040   1.00000   0.99880   0.99260   1.00000   0.99990 
   970.403   0.88580   0.89370   1.00000   0.99870   0.99260   1.00000   0.99990 
   969.932   0.96040   0.96900   0.99990   0.99870   0.99250   1.00000   0.99990 
   969.462   0.95000   0.95860   0.99990   0.99860   0.99250   1.00000   1.00000 
   968.992   0.96460   0.97350   0.99990   0.99850   0.99250   1.00000   1.00000 
   968.523   0.85570   0.86360   0.99990   0.99840   0.99250   1.00000   1.00000 
   968.054   0.97700   0.98620   0.99990   0.99830   0.99250   1.00000   1.00000 
   967.586   0.98170   0.99110   0.99990   0.99810   0.99250   1.00000   1.00000 
   967.118   0.82820   0.83630   0.99990   0.99800   0.99250   1.00000   1.00000 
   966.651   0.77230   0.78000   0.99990   0.99780   0.99240   1.00000   1.00000 
   966.184   0.85860   0.86730   0.99990   0.99760   0.99240   1.00000   1.00000 
   965.717   0.89190   0.90110   0.99990   0.99740   0.99240   1.00000   1.00000 
   965.251   0.91690   0.92650   0.99990   0.99730   0.99240   1.00000   1.00000 
   964.785   0.77220   0.78050   0.99990   0.99710   0.99240   1.00000   1.00000 
   964.320   0.89800   0.90790   0.99990   0.99680   0.99240   1.00000   1.00000 
   963.855   0.75370   0.76210   0.99990   0.99670   0.99240   1.00000   1.00000 
   963.391   0.95490   0.96580   0.99990   0.99650   0.99230   1.00000   1.00000 
   962.927   0.77360   0.78250   0.99990   0.99640   0.99230   1.00000   1.00000 
   962.464   0.70560   0.71390   0.99990   0.99620   0.99230   1.00000   1.00000 
   962.001   0.85970   0.87000   0.99990   0.99600   0.99230   1.00000   1.00000 
   961.538   0.87310   0.88370   0.99990   0.99580   0.99230   1.00000   1.00000 
   961.076   0.79940   0.80930   0.99990   0.99560   0.99230   1.00000   1.00000 
   960.615   0.81340   0.82370   0.99990   0.99540   0.99230   1.00000   1.00000 
   960.154   0.78380   0.79390   0.99990   0.99520   0.99220   1.00000   1.00000 
   959.693   0.74870   0.75850   0.99990   0.99500   0.99220   1.00000   1.00000 
   959.233   0.63630   0.64480   0.99990   0.99460   0.99220   1.00000   1.00000 
   958.773   0.88080   0.89290   0.99990   0.99430   0.99220   1.00000   1.00000 
   958.313   0.67320   0.68270   0.99990   0.99400   0.99220   1.00000   1.00000 
   957.854   0.91240   0.92560   0.99990   0.99360   0.99220   1.00000   1.00000 
   957.396   0.82980   0.84230   0.99990   0.99310   0.99210   1.00000   1.00000 
   956.938   0.61830   0.62790   0.99990   0.99260   0.99210   1.00000   1.00000 
   956.480   0.80250   0.81520   0.99990   0.99240   0.99210   1.00000   1.00000 
   956.023   0.68570   0.69680   0.99990   0.99210   0.99210   1.00000   1.00000 
   955.566   0.69490   0.70650   0.99990   0.99160   0.99210   1.00000   1.00000 
   955.110   0.84150   0.85600   0.99990   0.99110   0.99210   1.00000   1.00000 
   954.654   0.65850   0.67020   0.99990   0.99060   0.99210   1.00000   1.00000 
   954.198   0.80490   0.81970   0.99990   0.99010   0.99200   1.00000   1.00000 
   953.743   0.75110   0.76510   0.99990   0.98970   0.99200   1.00000   1.00000 
   953.289   0.74120   0.75530   0.99990   0.98940   0.99200   1.00000   1.00000 
   952.835   0.74410   0.75880   0.99980   0.98870   0.99200   1.00000   1.00000 
   952.381   0.55340   0.56480   0.99980   0.98790   0.99200   1.00000   1.00000 
   951.928   0.65930   0.67310   0.99980   0.98770   0.99200   1.00000   1.00000 
   951.475   0.85620   0.87420   0.99980   0.98760   0.99190   1.00000   1.00000 
   951.022   0.88240   0.90150   0.99980   0.98700   0.99190   1.00000   1.00000 
   950.570   0.69370   0.70920   0.99980   0.98640   0.99190   1.00000   1.00000 
   950.119   0.58720   0.60040   0.99980   0.98630   0.99190   1.00000   1.00000 
   949.668   0.60280   0.61640   0.99980   0.98620   0.99190   1.00000   1.00000 
   949.217   0.89970   0.92030   0.99980   0.98590   0.99190   1.00000   1.00000 
   948.767   0.83740   0.85680   0.99970   0.98560   0.99190   1.00000   1.00000 
   948.317   0.45950   0.47040   0.99970   0.98520   0.99180   1.00000   1.00000 
   947.867   0.69840   0.71530   0.99970   0.98470   0.99180   1.00000   1.00000 
   947.418   0.76880   0.78760   0.99970   0.98450   0.99180   1.00000   1.00000 
   946.970   0.73620   0.75440   0.99970   0.98430   0.99180   1.00000   1.00000 
   946.522   0.68130   0.69850   0.99970   0.98370   0.99180   1.00000   1.00000 
   946.074   0.57940   0.59450   0.99970   0.98310   0.99180   1.00000   1.00000 
   945.626   0.69240   0.71070   0.99960   0.98270   0.99170   1.00000   1.00000 
   945.180   0.82000   0.84200   0.99960   0.98240   0.99170   1.00000   1.00000 
   944.733   0.63440   0.65140   0.99960   0.98240   0.99170   1.00000   1.00000 
   944.287   0.42390   0.43520   0.99960   0.98250   0.99170   1.00000   1.00000 
   943.841   0.78480   0.80550   0.99960   0.98290   0.99170   1.00000   1.00000 
   943.396   0.75360   0.77320   0.99960   0.98320   0.99170   1.00000   1.00000 
   942.951   0.43780   0.44910   0.99960   0.98350   0.99170   1.00000   1.00000 
   942.507   0.77290   0.79250   0.99970   0.98390   0.99160   1.00000   1.00000 
   942.063   0.74090   0.75940   0.99970   0.98430   0.99160   1.00000   1.00000 
   941.620   0.86600   0.88720   0.99970   0.98470   0.99160   1.00000   1.00000 
   941.176   0.67300   0.68970   0.99970   0.98450   0.99160   1.00000   1.00000 
   940.734   0.77980   0.79920   0.99970   0.98420   0.99160   1.00000   1.00000 
   940.291   0.67230   0.68920   0.99970   0.98410   0.99160   1.00000   1.00000 
   939.850   0.88950   0.91200   0.99970   0.98390   0.99150   1.00000   1.00000 
   939.408   0.87680   0.89970   0.99980   0.98310   0.99150   1.00000   1.00000 
   938.967   0.66170   0.67960   0.99980   0.98240   0.99150   1.00000   1.00000 
   938.527   0.61550   0.63290   0.99980   0.98100   0.99150   1.00000   1.00000 
   938.086   0.52730   0.54300   0.99980   0.97970   0.99150   1.00000   1.00000 
   937.647   0.74710   0.77040   0.99980   0.97830   0.99150   1.00000   1.00000 
   937.207   0.46540   0.48060   0.99980   0.97690   0.99140   1.00000   1.00000 
   936.768   0.55910   0.57820   0.99980   0.97560   0.99140   1.00000   1.00000 
   936.330   0.69350   0.71810   0.99980   0.97430   0.99140   1.00000   1.00000 
   935.891   0.42060   0.43550   0.99980   0.97430   0.99140   1.00000   1.00000 
   935.454   0.67460   0.69850   0.99980   0.97440   0.99140   1.00000   1.00000 
   935.016   0.69840   0.72270   0.99980   0.97490   0.99140   1.00000   1.00000 
   934.579   0.31420   0.32500   0.99980   0.97550   0.99140   1.00000   1.00000 
   934.143   0.53730   0.55530   0.99990   0.97620   0.99130   1.00000   1.00000 
   933.707   0.49280   0.50890   0.99990   0.97700   0.99130   1.00000   1.00000 
   933.271   0.74700   0.77030   0.99990   0.97840   0.99130   1.00000   1.00000 
   932.836   0.48290   0.49720   0.99990   0.97990   0.99130   1.00000   1.00000 
   932.401   0.69840   0.71780   0.99990   0.98180   0.99130   1.00000   1.00000 
   931.966   0.45800   0.46980   0.99980   0.98360   0.99130   1.00000   1.00000 
   931.532   0.86720   0.88780   0.99980   0.98560   0.99120   1.00000   1.00000 
   931.099   0.61940   0.63290   0.99980   0.98750   0.99120   1.00000   1.00000 
   930.665   0.83180   0.84870   0.99980   0.98900   0.99120   1.00000   1.00000 
   930.233   0.73970   0.75360   0.99980   0.99040   0.99120   1.00000   1.00000 
   929.800   0.83470   0.84930   0.99990   0.99180   0.99120   1.00000   1.00000 
   929.368   0.88560   0.89980   0.99990   0.99310   0.99120   1.00000   1.00000 
   928.936   0.82700   0.83940   0.99990   0.99420   0.99110   1.00000   1.00000 
   928.505   0.94340   0.95650   0.99990   0.99530   0.99110   1.00000   1.00000 
   928.074   0.81730   0.82800   0.99990   0.99600   0.99110   1.00000   1.00000 
   927.644   0.92630   0.93780   0.99990   0.99680   0.99110   1.00000   1.00000 
   927.214   0.96610   0.97770   0.99990   0.99720   0.99110   1.00000   1.00000 
   926.784   0.97490   0.98610   0.99990   0.99770   0.99110   1.00000   1.00000 
   926.355   0.90710   0.91730   0.99990   0.99800   0.99100   1.00000   1.00000 
   925.926   0.97660   0.98730   0.99990   0.99830   0.99100   1.00000   1.00000 
   925.497   0.92790   0.93790   0.99990   0.99850   0.99100   1.00000   1.00000 
   925.069   0.93490   0.94470   0.99990   0.99870   0.99100   1.00000   1.00000 
   924.642   0.93500   0.94480   0.99990   0.99880   0.99100   1.00000   1.00000 
   924.214   0.93400   0.94370   0.99990   0.99890   0.99100   1.00000   1.00000 
   923.788   0.94630   0.95610   0.99990   0.99900   0.99090   1.00000   1.00000 
   923.361   0.95030   0.96010   0.99990   0.99900   0.99090   1.00000   1.00000 
   922.935   0.94560   0.95530   0.99990   0.99910   0.99090   1.00000   1.00000 
   922.509   0.97330   0.98330   0.99990   0.99910   0.99090   1.00000   1.00000 
   922.084   0.93540   0.94510   0.99980   0.99910   0.99090   1.00000   1.00000 
   921.659   0.92070   0.93020   0.99980   0.99910   0.99090   1.00000   1.00000 
   921.234   0.96050   0.97050   0.99980   0.99900   0.99080   1.00000   1.00000 
   920.810   0.95570   0.96570   0.99980   0.99900   0.99080   1.00000   1.00000 
   920.387   0.98620   0.99660   0.99980   0.99890   0.99080   1.00000   1.00000 
   919.963   0.89880   0.90840   0.99980   0.99880   0.99080   1.00000   1.00000 
   919.540   0.94830   0.95850   0.99980   0.99880   0.99080   1.00000   1.00000 
   919.118   0.97290   0.98340   0.99980   0.99870   0.99080   1.00000   1.00000 
   918.695   0.88280   0.89240   0.99980   0.99860   0.99070   1.00000   1.00000 
   918.274   0.93760   0.94790   0.99980   0.99850   0.99070   1.00000   1.00000 
   917.852   0.78100   0.78970   0.99980   0.99840   0.99070   1.00000   1.00000 
   917.431   0.92920   0.93960   0.99980   0.99830   0.99070   1.00000   1.00000 
   917.011   0.92230   0.93280   0.99980   0.99830   0.99070   1.00000   1.00000 
   916.590   0.95620   0.96720   0.99980   0.99820   0.99060   1.00000   1.00000 
   916.170   0.92540   0.93610   0.99980   0.99810   0.99060   1.00000   1.00000 
   915.751   0.75320   0.76200   0.99980   0.99800   0.99060   1.00000   1.00000 
   915.332   0.85660   0.86670   0.99980   0.99800   0.99060   1.00000   1.00000 
   914.913   0.96020   0.97150   0.99980   0.99790   0.99060   1.00000   1.00000 
   914.495   0.93900   0.95020   0.99980   0.99790   0.99060   1.00000   1.00000 
   914.077   0.87260   0.88300   0.99980   0.99780   0.99050   1.00000   1.00000 
   913.659   0.84550   0.85560   0.99980   0.99780   0.99050   1.00000   1.00000 
   913.242   0.80370   0.81330   0.99980   0.99780   0.99050   1.00000   1.00000 
   912.825   0.93270   0.94400   0.99980   0.99780   0.99050   1.00000   1.00000 
   912.409   0.97710   0.98890   0.99980   0.99780   0.99050   1.00000   1.00000 
   911.993   0.78430   0.79390   0.99980   0.99770   0.99050   1.00000   1.00000 
   911.577   0.97660   0.98850   0.99980   0.99770   0.99040   1.00000   1.00000 
   911.162   0.89910   0.91010   0.99980   0.99770   0.99040   1.00000   1.00000 
   910.747   0.88930   0.90020   0.99980   0.99770   0.99040   1.00000   1.00000 
   910.332   0.85230   0.86280   0.99970   0.99770   0.99040   1.00000   1.00000 
   909.918   0.93040   0.94190   0.99970   0.99770   0.99040   1.00000   1.00000 
   909.504   0.89820   0.90930   0.99970   0.99770   0.99040   1.00000   1.00000 
   909.091   0.82560   0.83580   0.99970   0.99770   0.99030   1.00000   1.00000 
   908.678   0.96770   0.97960   0.99970   0.99770   0.99030   1.00000   1.00000 
   908.265   0.79500   0.80480   0.99970   0.99780   0.99030   1.00000   1.00000 
   907.853   0.93480   0.94630   0.99970   0.99790   0.99030   1.00000   1.00000 
   907.441   0.84820   0.85860   0.99970   0.99790   0.99030   1.00000   1.00000 
   907.029   0.88680   0.89770   0.99970   0.99800   0.99020   1.00000   1.00000 
   906.618   0.90720   0.91830   0.99970   0.99810   0.99020   1.00000   1.00000 
   906.208   0.93420   0.94550   0.99960   0.99810   0.99020   1.00000   1.00000 
   905.797   0.98150   0.99340   0.99960   0.99820   0.99020   1.00000   1.00000 
   905.387   0.91760   0.92880   0.99960   0.99820   0.99020   1.00000   1.00000 
   904.977   0.96860   0.98040   0.99960   0.99820   0.99020   1.00000   1.00000 
   904.568   0.93500   0.94650   0.99960   0.99810   0.99010   1.00000   1.00000 
   904.159   0.96780   0.97970   0.99960   0.99810   0.99010   1.00000   1.00000 
   903.751   0.97960   0.99180   0.99960   0.99800   0.99010   1.00000   1.00000 
   903.342   0.91310   0.92450   0.99950   0.99790   0.99010   1.00000   1.00000 
   902.935   0.87400   0.88510   0.99950   0.99780   0.99010   1.00000   1.00000 
   902.527   0.87790   0.88920   0.99950   0.99770   0.99010   1.00000   1.00000 
   902.120   0.87680   0.88830   0.99950   0.99750   0.99000   1.00000   1.00000 
   901.713   0.91690   0.92900   0.99950   0.99740   0.99000   1.00000   1.00000 
   901.307   0.87370   0.88550   0.99950   0.99730   0.99000   1.00000   1.00000 
   900.901   0.89390   0.90610   0.99950   0.99710   0.99000   1.00000   1.00000 
   900.495   0.83150   0.84280   0.99950   0.99710   0.99000   1.00000   1.00000 
   900.090   0.89820   0.91040   0.99950   0.99710   0.98990   1.00000   1.00000 
   899.685   0.96570   0.97880   0.99950   0.99720   0.98990   1.00000   1.00000 
   899.281   0.72550   0.73530   0.99940   0.99730   0.98990   1.00000   1.00000 
   898.876   0.81380   0.82470   0.99940   0.99740   0.98990   1.00000   1.00000 
   898.473   0.89880   0.91090   0.99940   0.99750   0.98990   1.00000   1.00000 
   898.069   0.96700   0.97980   0.99940   0.99760   0.98990   1.00000   1.00000 
   897.666   0.90960   0.92150   0.99940   0.99780   0.98980   1.00000   1.00000 
   897.263   0.90080   0.91240   0.99940   0.99800   0.98980   1.00000   1.00000 
   896.861   0.89910   0.91060   0.99940   0.99820   0.98980   1.00000   1.00000 
   896.459   0.88070   0.89170   0.99950   0.99840   0.98980   1.00000   1.00000 
   896.057   0.96490   0.97680   0.99950   0.99860   0.98980   1.00000   1.00000 
   895.656   0.89790   0.90880   0.99950   0.99880   0.98970   1.00000   1.00000 
   895.255   0.95960   0.97110   0.99950   0.99890   0.98970   1.00000   1.00000 
   894.855   0.96000   0.97140   0.99950   0.99910   0.98970   1.00000   1.00000 
   894.454   0.96410   0.97540   0.99950   0.99920   0.98970   1.00000   1.00000 
   894.055   0.98770   0.99920   0.99950   0.99930   0.98970   1.00000   1.00000 
   893.655   0.97050   0.98160   0.99950   0.99950   0.98960   1.00000   1.00000 
   893.256   0.96140   0.97240   0.99950   0.99960   0.98960   1.00000   1.00000 
   892.857   0.98520   0.99640   0.99950   0.99960   0.98960   1.00000   1.00000 
   892.459   0.98820   0.99930   0.99950   0.99970   0.98960   1.00000   1.00000 
   892.061   0.97940   0.99040   0.99950   0.99980   0.98960   1.00000   1.00000 
   891.663   0.98770   0.99880   0.99950   0.99980   0.98960   1.00000   1.00000 
   891.266   0.98780   0.99890   0.99950   0.99980   0.98950   1.00000   1.00000 
   890.869   0.98690   0.99790   0.99950   0.99990   0.98950   1.00000   1.00000 
   890.472   0.98620   0.99720   0.99950   0.99990   0.98950   1.00000   1.00000 
   890.076   0.98560   0.99660   0.99950   0.99990   0.98950   1.00000   1.00000 
   889.680   0.98760   0.99860   0.99950   0.99990   0.98950   1.00000   1.00000 
   889.284   0.98880   0.99990   0.99950   0.99990   0.98940   1.00000   1.00000 
   888.889   0.98870   0.99980   0.99950   1.00000   0.98940   1.00000   1.00000 
   888.494   0.98730   0.99840   0.99950   1.00000   0.98940   1.00000   1.00000 
   888.099   0.98190   0.99290   0.99950   1.00000   0.98940   1.00000   1.00000 
   887.705   0.98890   1.00000   0.99950   1.00000   0.98940   1.00000   1.00000 
   887.311   0.98780   0.99890   0.99960   1.00000   0.98930   1.00000   1.00000 
   886.918   0.98620   0.99730   0.99960   1.00000   0.98930   1.00000   1.00000 
   886.525   0.98880   1.00000   0.99960   1.00000   0.98930   1.00000   1.00000 
   886.132   0.98210   0.99320   0.99960   1.00000   0.98930   1.00000   1.00000 
   885.740   0.98870   0.99990   0.99960   1.00000   0.98930   1.00000   1.00000 
   885.347   0.98760   0.99870   0.99960   1.00000   0.98930   1.00000   1.00000 
   884.956   0.98810   0.99920   0.99960   1.00000   0.98920   1.00000   1.00000 
   884.564   0.98880   1.00000   0.99960   1.00000   0.98920   1.00000   1.00000 
   884.173   0.98820   0.99940   0.99960   1.00000   0.98920   1.00000   1.00000 
   883.783   0.98760   0.99880   0.99960   1.00000   0.98920   1.00000   1.00000 
   883.392   0.98750   0.99880   0.99960   1.00000   0.98920   1.00000   1.00000 
   883.002   0.98870   1.00000   0.99960   1.00000   0.98910   1.00000   1.00000 
   882.613   0.98810   0.99930   0.99960   1.00000   0.98910   1.00000   1.00000 
   882.223   0.98660   0.99790   0.99960   1.00000   0.98910   1.00000   1.00000 
   881.834   0.98870   1.00000   0.99960   1.00000   0.98910   1.00000   1.00000 
   881.446   0.98760   0.99890   0.99960   1.00000   0.98910   1.00000   1.00000 
   881.057   0.98850   0.99990   0.99960   1.00000   0.98900   1.00000   1.00000 
   880.669   0.98760   0.99900   0.99960   1.00000   0.98900   1.00000   1.00000 
   880.282   0.98810   0.99940   0.99960   1.00000   0.98900   1.00000   1.00000 
   879.894   0.98860   1.00000   0.99960   1.00000   0.98900   1.00000   1.00000 
   879.507   0.98840   0.99980   0.99960   1.00000   0.98900   1.00000   1.00000 
   879.121   0.98840   0.99980   0.99960   1.00000   0.98890   1.00000   1.00000 
   878.735   0.98830   0.99970   0.99960   1.00000   0.98890   1.00000   1.00000 
   878.349   0.98790   0.99940   0.99960   1.00000   0.98890   1.00000   1.00000 
   877.963   0.98850   1.00000   0.99960   1.00000   0.98890   1.00000   1.00000 
   877.578   0.98850   1.00000   0.99970   1.00000   0.98890   1.00000   1.00000 
   877.193   0.98840   0.99990   0.99960   1.00000   0.98880   1.00000   1.00000 
   876.808   0.98850   1.00000   0.99960   1.00000   0.98880   1.00000   1.00000 
   876.424   0.98840   0.99990   0.99960   1.00000   0.98880   1.00000   1.00000 
   876.040   0.98820   0.99980   0.99960   1.00000   0.98880   1.00000   1.00000 
   875.657   0.98840   1.00000   0.99960   1.00000   0.98880   1.00000   1.00000 
   875.274   0.98830   0.99990   0.99960   1.00000   0.98870   1.00000   1.00000 
   874.891   0.98840   1.00000   0.99960   1.00000   0.98870   1.00000   1.00000 
   874.508   0.98830   1.00000   0.99960   1.00000   0.98870   1.00000   1.00000 
   874.126   0.98830   1.00000   0.99960   1.00000   0.98870   1.00000   1.00000 
   873.744   0.98830   1.00000   0.99960   1.00000   0.98870   1.00000   1.00000 
   873.362   0.98830   1.00000   0.99960   1.00000   0.98870   1.00000   1.00000 
   872.981   0.98820   1.00000   0.99960   1.00000   0.98860   1.00000   1.00000 
   872.600   0.98820   1.00000   0.99960   1.00000   0.98860   1.00000   1.00000 
   872.220   0.98820   1.00000   0.99960   1.00000   0.98860   1.00000   1.00000 
   871.840   0.98820   1.00000   0.99960   1.00000   0.98860   1.00000   1.00000 
   871.460   0.98810   1.00000   0.99960   1.00000   0.98860   1.00000   1.00000 
   871.080   0.98800   0.99990   0.99960   1.00000   0.98850   1.00000   1.00000 
   870.701   0.98810   1.00000   0.99960   1.00000   0.98850   1.00000   1.00000 
   870.322   0.98800   1.00000   0.99960   1.00000   0.98850   1.00000   1.00000 
   869.943   0.98800   1.00000   0.99950   1.00000   0.98850   1.00000   1.00000 
   869.565   0.98800   1.00000   0.99950   1.00000   0.98850   1.00000   1.00000 
